contour_id,level,lon,lat
2,-210.0,-16.75733428584831,65.02715506144209
2,-210.0,-16.757327642128597,65.02732700433694
2,-210.0,-16.75731373337053,65.02733434361156
3,-190.0,-16.761087643060154,65.04023578085253
3,-190.0,-16.76117551978713,65.04022272145119
3,-190.0,-16.76125918440968,65.04021192405814
3,-190.0,-16.76143072575921,65.04018611559
3,-190.0,-16.76160226710874,65.04017718058444
3,-190.0,-16.761773808458265,65.04017718058444
3,-190.0,-16.761945349807796,65.0401725548656
3,-190.0,-16.762116891157323,65.04015617443538
3,-190.0,-16.762288432506853,65.04012217699069
3,-190.0,-16.76245997385638,65.04007812496943
3,-190.0,-16.76263151520591,65.04007812496943
3,-190.0,-16.762765229912162,65.04005077855633
3,-190.0,-16.762803056555438,65.04004387176568
3,-190.0,-16.762974597904968,65.04003463542007
3,-190.0,-16.763146139254495,65.04005024700106
3,-190.0,-16.76314947489877,65.04005077855633
3,-190.0,-16.763317680604025,65.04008006455734
3,-190.0,-16.763489221953552,65.04008006455734
3,-190.0,-16.76366076330308,65.0401009520924
3,-190.0,-16.76383230465261,65.04009745145997
3,-190.0,-16.764003846002137,65.040070888968
3,-190.0,-16.764107449691714,65.04005077855633
3,-190.0,-16.764175387351667,65.04003600066619
3,-190.0,-16.764346928701194,65.04003600066619
3,-190.0,-16.764518470050724,65.04000927182504
3,-190.0,-16.76469001140025,65.03999295921716
3,-190.0,-16.764861552749785,65.03997303063079
3,-190.0,-16.76503309409931,65.03994528268464
3,-190.0,-16.76520463544884,65.03994528268464
3,-190.0,-16.765376176798366,65.03995362052527
3,-190.0,-16.765451760620635,65.03987883566147
3,-190.0,-16.765547718147893,65.03980991027689
3,-190.0,-16.76570300382674,65.03970689276662
3,-190.0,-16.76571925949742,65.03969954225495
3,-190.0,-16.76589080084695,65.0396458581593
3,-190.0,-16.766062342196484,65.03962461930854
3,-190.0,-16.766233883546008,65.03955818173357
3,-190.0,-16.766293328206544,65.03953494987176
3,-190.0,-16.766405424895538,65.03948160521318
3,-190.0,-16.766576966245065,65.03940839131663
3,-190.0,-16.766748507594595,65.03940839131663
3,-190.0,-16.766818604516605,65.0393630069769
3,-190.0,-16.766920048944122,65.03928084683211
3,-190.0,-16.767021360391993,65.03919106408205
3,-190.0,-16.767091590293653,65.0391481097975
